"1705","Ninja Express","Ship",3519180,3,3,2,"medium",2577,"1","F",229824,"Kalimantan Utara"
"1706","JNE","Ship",3763368,3,2,3,"low",3150,"1","M",775656,"Jawa Barat"
"1707","SiCepat","Ship",2111508,4,4,5,"medium",1886,"1","F",474012,"Lampung"
"1708","TIKI","Ship",3648456,3,1,3,"medium",2965,"1","F",502740,"Sulawesi Tengah"
"1709","J&T","Ship",3059532,4,2,4,"low",2184,"1","F",531468,"DIY Yogyakarta"
"171","SiCepat","Ship",2657340,4,3,3,"medium",2263,"1","F",143640,"Sulawesi Tenggara"
"1710","JNE","Ship",2183328,3,3,2,"low",1665,"1","M",459648,"Aceh"
"1711","Ninja Express","Ship",3260628,4,1,3,"low",3972,"1","M",775656,"Bengkulu"
"1712","JNE","Ship",2958984,2,5,3,"low",2944,"1","F",660744,"Sumatera Utara"
"1713","SiCepat","Ship",3476088,3,4,5,"low",2307,"1","M",71820,"Sumatera Utara"
"1714","TIKI","Ship",2872800,4,2,3,"medium",2486,"1","M",646380,"Bali"
"1715","J&T","Ship",2039688,4,1,2,"low",1683,"1","M",373464,"Bali"
"1716","JNE","Ship",3950100,3,3,3,"low",2123,"1","F",876204,"Sulawesi Tengah"
"1717","Ninja Express","Ship",3188808,6,1,5,"medium",3137,"1","M",373464,"Kalimantan Timur"
"1718","JNE","Ship",1450764,3,1,2,"medium",1184,"1","F",804384,"Jawa Timur"
"1719","SiCepat","Ship",2556792,4,5,3,"high",1907,"1","M",316008,"Sulawesi Tenggara"
"172","TIKI","Ship",2528064,4,4,4,"high",1096,"1","F",746928,"Kalimantan Tengah"
"1720","TIKI","Ship",3490452,3,2,3,"medium",3943,"1","M",445284,"DIY Yogyakarta"
"1721","J&T","Ship",2542428,2,1,4,"low",1058,"1","M",904932,"Jawa Timur"
"1722","JNE","Ship",3878280,3,2,3,"medium",2377,"1","M",445284,"Gorontalo"
"1723","Ninja Express","Ship",2671704,5,3,4,"medium",3676,"1","F",158004,"Sumatera Selatan"
"1724","JNE","Ship",1910412,5,3,4,"medium",1094,"1","F",416556,"Jambi"
"1725","SiCepat","Ship",3777732,3,2,4,"medium",2599,"1","M",114912,"Jambi"
"1726","TIKI","Ship",3562272,5,3,3,"medium",2207,"1","M",57456,"Jawa Timur"
"1727","J&T","Ship",2154600,5,2,3,"medium",1807,"1","M",904932,"Riau"
"1728","JNE","Ship",2915892,3,4,4,"medium",3640,"1","M",660744,"Riau"
"1729","Ninja Express","Ship",3576636,2,3,2,"low",2905,"1","M",14364,"Sulawesi Barat"
"173","J&T","Ship",2125872,3,4,3,"low",1550,"1","M",804384,"Bangka Belitung"
"1730","JNE","Ship",3418632,3,3,3,"medium",2860,"1","M",775656,"Kalimantan Selatan"
"1731","SiCepat","Ship",2599884,5,3,4,"medium",3893,"1","F",459648,"Bangka Belitung"
"1732","TIKI","Ship",1982232,3,3,4,"low",1440,"1","M",804384,"Riau"
"1733","J&T","Ship",1996596,4,3,3,"medium",1323,"1","F",675108,"Bengkulu"
"1734","JNE","Ship",2757888,2,3,2,"low",2621,"1","F",445284,"Papua Barat"
"1735","Ninja Express","Ship",3461724,5,4,3,"medium",3484,"1","M",574560,"DIY Yogyakarta"
"1736","JNE","Ship",2700432,3,2,3,"low",3335,"1","F",474012,"Kalimantan Timur"
"1737","SiCepat","Ship",3993192,6,1,2,"medium",2112,"1","F",172368,"Jambi"
"1738","TIKI","Ship",2068416,4,1,2,"high",1072,"1","M",502740,"Aceh"
"1739","J&T","Ship",2987712,4,5,2,"medium",2170,"1","M",474012,"Aceh"
"174","JNE","Ship",3878280,3,2,3,"low",2751,"1","F",904932,"Bali"
"1740","JNE","Ship",2987712,3,2,2,"low",2036,"1","M",588924,"Gorontalo"
"1741","Ninja Express","Ship",3016440,4,3,3,"medium",2655,"1","M",158004,"Kalimantan Timur"
"1742","JNE","Ship",3404268,3,3,3,"medium",3625,"1","M",675108,"Kalimantan Selatan"
"1743","SiCepat","Ship",2757888,4,4,3,"low",2443,"1","F",359100,"Banten"
"1744","TIKI","Ship",2054052,6,2,5,"low",1955,"1","M",244188,"Sumatera Selatan"
"1745","J&T","Ship",3361176,3,1,3,"high",2596,"1","F",861840,"Sumatera Utara"
"1746","JNE","Ship",2111508,4,5,2,"low",1057,"1","M",244188,"Aceh"
"1747","Ninja Express","Ship",3246264,5,1,2,"low",2582,"1","M",258552,"Sulawesi Selatan"
"1748","JNE","Ship",3777732,4,5,2,"low",2267,"1","M",890568,"Sulawesi Selatan"
"1749","SiCepat","Ship",2111508,4,1,3,"low",1434,"1","M",158004,"Bali"
"175","Ninja Express","Ship",3476088,3,3,3,"low",3935,"1","F",732564,"Banten"
"1750","TIKI","Ship",2499336,3,1,4,"low",1072,"1","M",258552,"Kalimantan Utara"
"1751","J&T","Ship",2039688,3,1,4,"low",1583,"1","M",57456,"Jawa Timur"
"1752","JNE","Ship",1953504,4,4,3,"low",1900,"1","M",86184,"Sulawesi Barat"
"1753","Ninja Express","Ship",2757888,3,1,3,"medium",2258,"1","M",502740,"Kepulauan Riau"
"1754","JNE","Ship",2642976,3,2,5,"high",3336,"1","F",373464,"Sumatera Barat"
"1755","SiCepat","Road",3734640,6,5,4,"high",2756,"1","M",143640,"Banten"
"1756","TIKI","Road",2298240,5,3,3,"high",1977,"1","M",359100,"Sulawesi Selatan"
"1757","J&T","Road",3763368,3,1,2,"low",2940,"1","F",402192,"Maluku"
"1758","JNE","Road",3116988,4,3,3,"low",3144,"1","M",732564,"Sulawesi Tenggara"
"1759","Ninja Express","Road",3835188,3,2,5,"low",2622,"1","F",689472,"Sulawesi Tenggara"
"176","JNE","Ship",2154600,4,4,2,"medium",1285,"1","M",43092,"Sumatera Selatan"
"1760","JNE","Road",2800980,5,4,2,"low",3108,"1","M",57456,"Nusa Tenggara Barat"
"1761","SiCepat","Road",2183328,4,3,2,"medium",1537,"1","M",258552,"Sulawesi Utara"
"1762","TIKI","Road",2556792,4,5,3,"low",1695,"1","F",330372,"Jawa Barat"
"1763","J&T","Road",2729160,4,2,4,"medium",2077,"1","M",876204,"Kalimantan Barat"
"1764","JNE","Road",4108104,3,5,3,"medium",3817,"1","F",172368,"Kalimantan Timur"
"1765","Ninja Express","Road",2398788,2,1,2,"low",1023,"1","M",660744,"Sumatera Barat"
"1766","JNE","Road",2125872,2,2,6,"medium",1279,"1","F",904932,"Maluku Utara"
"1767","SiCepat","Road",3131352,4,3,4,"low",3990,"1","F",718200,"Sulawesi Utara"
"1768","TIKI","Road",3907008,5,2,2,"medium",2226,"1","F",531468,"Maluku"
"1769","J&T","Road",2111508,4,3,2,"high",1570,"1","F",746928,"Nusa Tenggara Barat"
"177","SiCepat","Ship",2757888,4,5,3,"high",3872,"1","M",287280,"Maluku Utara"
"1770","JNE","Road",3777732,4,5,3,"medium",3723,"1","F",459648,"Bangka Belitung"
"1771","Ninja Express","Road",2714796,5,5,4,"high",3564,"1","F",229824,"Kepulauan Riau"
"1772","JNE","Road",3476088,3,3,3,"low",3127,"1","F",100548,"DIY Yogyakarta"
"1773","SiCepat","Road",2930256,5,3,2,"low",2181,"1","M",574560,"Sulawesi Selatan"
"1774","TIKI","Road",3289356,3,1,3,"medium",3963,"1","M",28728,"Aceh"
"1775","J&T","Road",2585520,3,5,2,"low",1444,"1","M",474012,"Maluku"
"1776","JNE","Road",2729160,5,5,4,"medium",2947,"1","M",172368,"Kalimantan Barat"
"1777","Ninja Express","Flight",2212056,6,1,5,"medium",1842,"1","M",272916,"Jawa Timur"
"1778","JNE","Flight",1924776,4,3,3,"low",1955,"1","F",301644,"Sumatera Selatan"
"1779","SiCepat","Flight",2958984,3,3,2,"medium",3558,"1","M",890568,"Papua Barat"
"178","TIKI","Ship",1666224,4,5,3,"medium",1314,"1","M",775656,"Nusa Tenggara Barat"
"1780","TIKI","Flight",2427516,3,2,2,"medium",1511,"1","M",876204,"Sumatera Selatan"
"1781","J&T","Flight",3404268,4,2,2,"medium",2965,"1","F",86184,"Bangka Belitung"
"1782","JNE","Flight",2097144,4,4,2,"low",1459,"1","M",746928,"Kalimantan Utara"
"1783","Ninja Express","Flight",2686068,5,2,3,"medium",2936,"1","M",158004,"Gorontalo"
"1784","JNE","Flight",2958984,5,4,3,"low",2182,"1","M",761292,"Sulawesi Barat"
"1785","SiCepat","Flight",2987712,5,3,4,"medium",2419,"1","M",143640,"Riau"
"1786","TIKI","Flight",2140236,4,2,4,"low",1102,"1","M",574560,"Gorontalo"
"1787","J&T","Flight",2125872,6,2,4,"low",1511,"1","M",804384,"Sulawesi Barat"
"1788","JNE","Flight",1939140,4,2,2,"low",1011,"1","M",775656,"Kalimantan Selatan"
"1789","Ninja Express","Flight",3476088,4,1,3,"medium",3556,"1","F",502740,"Kalimantan Utara"
"179","J&T","Ship",2757888,3,3,3,"medium",3995,"1","F",28728,"Riau"
"1790","JNE","Flight",3318084,5,2,4,"medium",2992,"1","M",588924,"Kepulauan Riau"
"1791","SiCepat","Flight",2944620,6,2,5,"medium",2018,"1","F",876204,"Nusa Tenggara Barat"
"1792","TIKI","Flight",1967868,4,4,2,"medium",1447,"1","M",531468,"Jawa Tengah"
"1793","J&T","Flight",2901528,3,4,4,"high",3655,"1","M",287280,"Jawa Barat"
"1794","JNE","Flight",2341332,3,1,3,"medium",1005,"1","M",847476,"Kalimantan Utara"
"1795","Ninja Express","Flight",1838592,2,2,2,"low",1824,"1","M",244188,"Bengkulu"
"1796","JNE","Flight",2370060,3,3,3,"high",1459,"1","M",502740,"DKI Jakarta"
"1797","SiCepat","Flight",3476088,4,1,2,"low",3966,"1","M",488376,"Banten"
"1798","TIKI","Flight",3289356,5,4,2,"medium",3667,"1","M",129276,"Sumatera Utara"
"1799","J&T","Ship",2743524,5,1,3,"low",3538,"1","M",804384,"Sulawesi Tenggara"
"18","JNE","Ship",3260628,5,5,3,"medium",3952,"1","M",517104,"Sumatera Utara"
"180","JNE","Ship",3662820,5,5,4,"medium",3440,"1","M",43092,"Sulawesi Barat"
"1800","JNE","Ship",3318084,3,5,2,"medium",2341,"1","M",703836,"Jambi"
"1801","Ninja Express","Ship",2628612,3,1,3,"medium",3863,"1","F",732564,"Aceh"
"1802","JNE","Ship",2800980,3,1,3,"high",3251,"1","M",71820,"Sulawesi Selatan"
"1803","SiCepat","Ship",3576636,3,5,2,"low",2029,"1","F",373464,"Sulawesi Utara"
"1804","TIKI","Ship",2168964,3,4,3,"low",1020,"1","M",229824,"Sumatera Barat"
"1805","J&T","Ship",2010960,4,1,2,"low",1950,"1","M",861840,"Lampung"
"1806","JNE","Ship",2168964,4,1,2,"medium",1114,"1","M",86184,"Lampung"
"1807","Ninja Express","Ship",1565676,2,5,3,"medium",1715,"1","M",172368,"Kalimantan Selatan"
"1808","JNE","Ship",2585520,5,1,2,"low",1204,"1","M",502740,"Aceh"
"1809","SiCepat","Ship",2168964,4,1,5,"high",1148,"1","M",402192,"Kalimantan Timur"
"181","Ninja Express","Ship",2312604,4,1,7,"medium",1294,"1","F",258552,"Jawa Tengah"
"1810","TIKI","Ship",2700432,2,1,3,"low",2106,"1","M",890568,"Sulawesi Barat"
"1811","J&T","Ship",3935736,4,2,2,"low",3013,"1","M",158004,"Bangka Belitung"
"1812","JNE","Ship",2686068,3,5,2,"medium",2598,"1","F",718200,"Jambi"
"1813","Ninja Express","Ship",2657340,4,2,2,"medium",2212,"1","M",57456,"Gorontalo"
"1814","JNE","Ship",2686068,3,4,2,"medium",3290,"1","M",775656,"DIY Yogyakarta"
"1815","SiCepat","Ship",3734640,5,4,3,"low",2143,"1","M",617652,"Maluku Utara"
"1816","TIKI","Ship",2743524,3,3,3,"low",2007,"1","M",71820,"DIY Yogyakarta"
"1817","J&T","Ship",2915892,3,4,2,"low",2281,"1","F",215460,"DKI Jakarta"
"1818","JNE","Ship",2068416,4,1,4,"low",1881,"1","F",904932,"DIY Yogyakarta"
"1819","Ninja Express","Ship",4036284,5,2,4,"high",3357,"1","F",71820,"Sulawesi Barat"
"182","JNE","Ship",2255148,4,5,3,"low",1487,"1","M",287280,"Aceh"
"1820","JNE","Ship",2427516,2,3,3,"medium",1279,"1","M",689472,"Sumatera Selatan"
"1821","SiCepat","Ship",2887164,4,3,2,"medium",3461,"1","F",258552,"Sulawesi Tengah"
"1822","TIKI","Ship",3246264,4,4,5,"medium",2708,"1","F",172368,"Maluku Utara"
"1823","J&T","Ship",2528064,6,3,5,"low",1767,"1","F",100548,"Banten"
"1824","JNE","Ship",3274992,3,5,4,"medium",2243,"1","M",818748,"DKI Jakarta"
"1825","Ninja Express","Ship",3734640,4,5,3,"low",2071,"1","F",201096,"Aceh"
"1826","JNE","Ship",3849552,4,5,3,"low",3085,"1","M",244188,"Banten"
"1827","SiCepat","Ship",2700432,4,5,3,"low",3361,"1","F",86184,"Sumatera Barat"
"1828","TIKI","Ship",3059532,4,4,3,"medium",2037,"1","M",158004,"Sumatera Barat"
"1829","J&T","Ship",3720276,4,4,2,"medium",2132,"1","M",632016,"Kalimantan Utara"
"183","SiCepat","Ship",2355696,3,2,10,"high",1940,"1","F",402192,"Sumatera Selatan"
"1830","JNE","Ship",3691548,3,2,2,"high",2848,"1","F",660744,"Nusa Tenggara Timur"
"1831","Ninja Express","Ship",2341332,4,5,3,"low",1146,"1","M",545832,"Nusa Tenggara Timur"
"1832","JNE","Ship",3030804,2,3,3,"medium",3296,"1","F",172368,"Bengkulu"
"1833","SiCepat","Ship",2384424,3,4,2,"medium",1319,"1","F",833112,"Kepulauan Riau"
"1834","TIKI","Ship",3519180,3,5,4,"high",2072,"1","F",373464,"Sumatera Utara"
"1835","J&T","Ship",3361176,5,5,2,"medium",2548,"1","M",632016,"Kalimantan Selatan"
"1836","JNE","Ship",3361176,4,2,2,"high",3393,"1","M",387828,"DIY Yogyakarta"
"1837","Ninja Express","Ship",2585520,3,1,3,"low",1838,"1","M",746928,"Jambi"
"1838","JNE","Ship",3116988,4,5,4,"medium",2128,"1","M",531468,"DKI Jakarta"
"1839","SiCepat","Ship",3634092,4,1,3,"low",3632,"1","M",445284,"Sumatera Selatan"
"184","TIKI","Ship",2326968,3,5,7,"medium",1052,"1","F",229824,"Papua"
"1840","TIKI","Ship",2700432,3,2,3,"medium",3837,"1","M",43092,"Gorontalo"
"1841","J&T","Ship",3935736,2,3,3,"high",3829,"1","F",344736,"Kalimantan Utara"
"1842","JNE","Ship",1953504,3,4,2,"medium",1056,"1","F",775656,"Sulawesi Utara"
"1843","Ninja Express","Ship",2054052,3,5,2,"low",1422,"1","M",244188,"DIY Yogyakarta"
"1844","JNE","Ship",3835188,3,1,3,"low",3257,"1","F",818748,"Jawa Timur"
"1845","SiCepat","Ship",2844072,3,4,2,"medium",2266,"1","F",287280,"Banten"
"1846","TIKI","Ship",2887164,4,4,10,"medium",2059,"1","M",244188,"Papua"
"1847","J&T","Ship",3461724,3,5,10,"medium",2724,"1","F",445284,"Kalimantan Barat"
"1848","JNE","Ship",3863916,5,1,3,"medium",2136,"1","F",28728,"Kepulauan Riau"
"1849","Ninja Express","Ship",1766772,5,5,2,"low",1653,"1","F",861840,"Papua"
"185","J&T","Ship",2097144,3,3,2,"low",1486,"1","M",718200,"Aceh"
"1850","JNE","Ship",2556792,3,2,2,"low",1329,"1","M",459648,"Sumatera Utara"
"1851","SiCepat","Ship",2915892,3,4,3,"low",3127,"1","M",258552,"Papua"
"1852","TIKI","Ship",2427516,3,1,10,"medium",1107,"1","F",215460,"Nusa Tenggara Timur"
"1853","J&T","Ship",2729160,3,5,10,"medium",2739,"1","F",387828,"Maluku"
"1854","JNE","Ship",2729160,3,3,7,"medium",2400,"1","F",100548,"Sumatera Barat"
"1855","Ninja Express","Ship",3418632,4,5,10,"medium",3556,"1","M",545832,"Jawa Timur"
"1856","JNE","Ship",3547908,5,5,10,"medium",2206,"1","F",876204,"Kalimantan Utara"
"1857","SiCepat","Ship",2729160,4,1,10,"low",3819,"1","F",502740,"DIY Yogyakarta"
"1858","TIKI","Ship",2413152,3,5,3,"low",1143,"1","F",71820,"Sumatera Utara"
"1859","J&T","Ship",2729160,2,2,3,"low",2380,"1","M",732564,"Sumatera Barat"
"186","JNE","Ship",3002076,3,2,3,"medium",3001,"1","M",775656,"Nusa Tenggara Timur"
"1860","JNE","Ship",2441880,2,5,8,"low",1396,"1","M",201096,"Riau"
"1861","Ninja Express","Ship",3246264,4,4,7,"low",2182,"1","M",129276,"Sumatera Selatan"
"1862","JNE","Ship",3677184,5,1,7,"low",3837,"1","F",718200,"Maluku Utara"
"1863","SiCepat","Ship",1493856,2,1,7,"low",1870,"1","M",430920,"Maluku"
"1864","TIKI","Ship",2757888,4,1,3,"medium",3347,"1","F",416556,"Kepulauan Riau"
"1865","J&T","Ship",3059532,4,3,3,"medium",3599,"1","M",818748,"Nusa Tenggara Barat"
"1866","JNE","Ship",3720276,4,2,2,"medium",2244,"1","M",775656,"DIY Yogyakarta"
"1867","Ninja Express","Ship",3691548,3,4,2,"high",3981,"1","M",215460,"Kepulauan Riau"
"1868","JNE","Ship",2341332,4,3,3,"low",1891,"1","M",746928,"Jawa Timur"
"1869","SiCepat","Ship",3030804,2,3,3,"medium",3842,"1","F",790020,"DKI Jakarta"
"187","Ninja Express","Ship",1924776,5,4,2,"medium",1386,"1","F",790020,"Kalimantan Tengah"
"1870","TIKI","Ship",2384424,3,2,2,"medium",1741,"1","F",646380,"Sulawesi Utara"
"1871","J&T","Ship",3519180,3,1,4,"high",3111,"1","F",675108,"Nusa Tenggara Timur"
"1872","JNE","Ship",3361176,5,5,2,"medium",3822,"1","F",617652,"Kalimantan Tengah"
"1873","Ninja Express","Ship",3361176,4,4,2,"high",2008,"1","M",28728,"Maluku"
"1874","JNE","Ship",2585520,3,4,3,"low",1727,"1","F",746928,"Banten"
"1875","SiCepat","Ship",3116988,4,5,4,"medium",2217,"1","F",172368,"Kalimantan Selatan"
"1876","TIKI","Ship",3634092,4,5,3,"low",3096,"1","F",833112,"Maluku Utara"
"1877","J&T","Ship",2700432,3,4,3,"medium",3221,"1","F",703836,"Jawa Tengah"
"1878","JNE","Ship",3935736,2,2,3,"high",2053,"1","F",861840,"Bali"
"1879","Ninja Express","Ship",1953504,3,1,2,"medium",1509,"1","F",876204,"DIY Yogyakarta"
"188","JNE","Ship",3188808,2,1,2,"medium",3778,"1","M",71820,"Jawa Timur"
"1880","JNE","Ship",2054052,3,1,2,"low",1246,"1","F",904932,"Maluku"
"1881","SiCepat","Ship",3835188,3,4,3,"low",2923,"1","F",790020,"Kalimantan Utara"
"1882","TIKI","Ship",2844072,3,1,2,"medium",3573,"1","F",703836,"Lampung"
"1883","J&T","Ship",2887164,4,1,10,"medium",3402,"1","M",531468,"Sulawesi Selatan"
"1884","JNE","Ship",3461724,3,5,10,"medium",3015,"1","M",588924,"Sulawesi Tenggara"
"1885","Ninja Express","Ship",3863916,5,4,3,"medium",3415,"1","F",732564,"Papua"
"1886","JNE","Ship",1766772,5,3,2,"low",1068,"1","F",430920,"Gorontalo"
"1887","SiCepat","Ship",2556792,3,4,2,"low",1183,"1","F",502740,"Lampung"
"1888","TIKI","Ship",2915892,3,5,3,"low",3231,"1","F",833112,"Sumatera Utara"
"1889","J&T","Ship",2427516,3,2,10,"medium",1665,"1","F",57456,"Riau"
"189","SiCepat","Ship",1996596,2,5,3,"low",1233,"1","F",387828,"Kalimantan Timur"
"1890","JNE","Ship",2729160,3,4,10,"medium",2018,"1","F",545832,"Kalimantan Selatan"
"1891","Ninja Express","Ship",2729160,3,4,7,"medium",2391,"1","F",732564,"Sulawesi Tengah"
"1892","JNE","Road",3418632,4,5,10,"medium",3860,"1","F",632016,"Aceh"
"1893","SiCepat","Road",3547908,5,1,10,"medium",2377,"1","F",818748,"Aceh"
"1894","TIKI","Road",2729160,4,3,10,"low",3935,"1","M",488376,"Lampung"
"1895","J&T","Road",2413152,3,2,3,"low",1862,"1","M",215460,"Papua Barat"
"1896","JNE","Road",2729160,2,1,3,"low",2108,"1","M",847476,"Sumatera Barat"
"1897","Ninja Express","Road",2441880,2,3,8,"low",1240,"1","M",876204,"Aceh"
"1898","JNE","Road",3246264,4,1,7,"low",2964,"1","M",588924,"Sulawesi Tengah"
"1899","SiCepat","Road",3677184,5,2,7,"low",2758,"1","F",588924,"Kalimantan Timur"
"19","Ninja Express","Ship",3432996,5,5,3,"high",2495,"1","M",258552,"Jawa Tengah"
"190","TIKI","Ship",1924776,2,4,3,"low",1415,"1","F",603288,"Sumatera Selatan"
"1900","TIKI","Road",1493856,2,5,7,"low",1064,"1","M",172368,"Aceh"
"1901","J&T","Road",2757888,4,4,3,"medium",2943,"1","M",560196,"Lampung"
"1902","JNE","Road",2800980,5,2,6,"low",1338,"1","M",545832,"Sulawesi Selatan"
"1903","Ninja Express","Road",3892644,3,5,4,"low",1134,"1","M",732564,"Maluku Utara"
"1904","JNE","Road",4251744,2,1,5,"medium",1648,"1","M",416556,"Bengkulu"
"1905","SiCepat","Road",3978828,4,5,5,"medium",1055,"1","F",459648,"Papua Barat"
"1906","TIKI","Road",2010960,2,4,3,"low",1819,"1","M",459648,"Kalimantan Barat"
"1907","J&T","Road",2125872,4,1,3,"high",1814,"1","F",330372,"Kepulauan Riau"
"1908","JNE","Road",3418632,4,5,2,"low",2644,"1","F",14364,"Jawa Timur"
"1909","Ninja Express","Road",3160080,5,3,3,"low",2294,"1","M",531468,"Bengkulu"
"191","J&T","Ship",1867320,2,5,3,"low",1092,"1","M",229824,"Bali"
"1910","JNE","Road",3217536,4,4,3,"low",3623,"1","M",416556,"Sumatera Utara"
"1911","SiCepat","Road",2326968,4,5,3,"low",1170,"1","F",445284,"Nusa Tenggara Timur"
"1912","TIKI","Road",2901528,4,2,4,"low",3602,"1","F",14364,"Riau"
"1913","J&T","Road",3246264,3,5,3,"medium",3914,"1","M",71820,"Kalimantan Barat"
"1914","JNE","Flight",3533544,4,3,2,"low",2086,"1","M",861840,"Papua Barat"
"1915","Ninja Express","Flight",3203172,5,2,3,"low",3687,"1","F",732564,"Bali"
"1916","JNE","Flight",2240784,5,2,2,"medium",1311,"1","M",272916,"Sulawesi Selatan"
"1917","SiCepat","Flight",2714796,2,5,2,"low",3708,"1","M",545832,"Gorontalo"
"1918","TIKI","Flight",3476088,5,4,3,"high",3564,"1","F",28728,"Kalimantan Utara"
"1919","J&T","Flight",2973348,4,5,2,"medium",3736,"1","F",703836,"DKI Jakarta"
"192","JNE","Ship",1910412,2,5,3,"low",1596,"1","F",890568,"Sulawesi Barat"
"1920","JNE","Flight",2312604,3,3,3,"low",1920,"1","F",344736,"Sulawesi Barat"
"1921","Ninja Express","Flight",3332448,4,5,2,"low",3128,"1","F",301644,"Jawa Tengah"
"1922","JNE","Flight",2786616,6,4,3,"low",2554,"1","M",143640,"DIY Yogyakarta"
"1923","SiCepat","Flight",2312604,5,5,3,"medium",1037,"1","F",847476,"Gorontalo"
"1924","TIKI","Flight",3863916,4,1,3,"medium",3652,"1","F",330372,"Kalimantan Selatan"
"1925","J&T","Flight",3145716,3,3,2,"low",3932,"1","F",588924,"Sulawesi Barat"
"1926","JNE","Flight",2312604,5,2,2,"medium",1859,"1","F",847476,"Jawa Barat"
"1927","Ninja Express","Flight",3792096,3,1,4,"low",3561,"1","M",474012,"Sumatera Barat"
"1928","JNE","Flight",2168964,5,2,3,"medium",1395,"1","M",287280,"Sumatera Selatan"
"1929","SiCepat","Flight",2542428,5,5,2,"high",2000,"1","F",445284,"Nusa Tenggara Barat"
"193","Ninja Express","Ship",2010960,2,4,3,"low",1411,"1","F",100548,"Bali"
"1930","TIKI","Flight",2772252,2,5,5,"medium",2882,"1","F",186732,"DKI Jakarta"
"1931","J&T","Flight",3045168,4,4,4,"medium",2494,"1","M",229824,"Nusa Tenggara Timur"
"1932","JNE","Flight",3016440,4,1,2,"medium",3405,"1","F",100548,"Jawa Tengah"
"1933","Ninja Express","Flight",2355696,4,2,2,"medium",1976,"1","F",617652,"Kalimantan Timur"
"1934","JNE","Flight",3145716,4,2,3,"low",3402,"1","M",28728,"Banten"
"1935","SiCepat","Flight",3102624,4,4,4,"medium",3740,"1","M",387828,"Sumatera Selatan"
"1936","TIKI","Ship",2499336,5,2,2,"medium",1091,"1","M",775656,"Sumatera Barat"
"1937","J&T","Ship",2858436,3,5,2,"low",2728,"1","M",660744,"DKI Jakarta"
"1938","JNE","Ship",2599884,3,4,3,"low",2486,"1","M",646380,"Maluku Utara"
"1939","Ninja Express","Ship",3160080,3,2,3,"low",2818,"1","M",316008,"Sumatera Barat"
"194","JNE","Ship",2269512,2,2,3,"low",1968,"1","M",402192,"Papua"
"1940","JNE","Ship",3088260,3,1,2,"low",3678,"1","F",675108,"Kalimantan Selatan"
"1941","SiCepat","Ship",3562272,4,5,4,"high",2840,"1","F",804384,"Kalimantan Utara"
"1942","TIKI","Ship",2628612,3,2,4,"low",2414,"1","M",703836,"DIY Yogyakarta"
"1943","J&T","Ship",2786616,4,2,4,"medium",3818,"1","F",373464,"Sumatera Selatan"
"1944","JNE","Ship",3217536,4,4,2,"high",2084,"1","F",445284,"Maluku"
"1945","Ninja Express","Ship",2642976,4,4,3,"low",3128,"1","F",746928,"Sulawesi Selatan"
"1946","JNE","Ship",2298240,4,1,2,"low",1276,"1","M",402192,"Riau"
"1947","SiCepat","Ship",2614248,5,1,3,"low",3580,"1","M",114912,"Aceh"
"1948","TIKI","Ship",1666224,3,2,2,"low",1430,"1","F",316008,"Sulawesi Tengah"
"1949","J&T","Ship",2441880,4,4,4,"low",1868,"1","M",560196,"DKI Jakarta"
"195","SiCepat","Ship",3878280,4,2,4,"low",1736,"1","F",660744,"Sulawesi Tenggara"
"1950","JNE","Ship",2887164,5,1,2,"medium",2158,"1","F",775656,"Papua Barat"
"1951","Ninja Express","Ship",2125872,4,3,2,"low",1809,"1","M",416556,"Nusa Tenggara Timur"
"1952","JNE","Ship",2370060,5,1,3,"low",1905,"1","F",387828,"Bangka Belitung"
"1953","SiCepat","Ship",1939140,3,5,3,"low",1772,"1","M",287280,"Jawa Tengah"
"1954","TIKI","Ship",3777732,4,4,2,"medium",3955,"1","F",588924,"Gorontalo"
"1955","J&T","Ship",3274992,5,4,3,"medium",3382,"1","M",287280,"Kalimantan Tengah"
"1956","JNE","Ship",3950100,6,5,5,"medium",3569,"1","M",732564,"Sulawesi Utara"
"1957","Ninja Express","Ship",3217536,4,1,3,"low",3400,"1","M",387828,"Sulawesi Tenggara"
"1958","JNE","Ship",2901528,3,1,3,"low",3738,"1","F",14364,"Kalimantan Selatan"
"1959","SiCepat","Ship",2341332,4,2,3,"low",1926,"1","F",158004,"Jawa Tengah"
"196","TIKI","Ship",2010960,2,5,3,"low",1030,"1","F",430920,"Sulawesi Tengah"
"1960","TIKI","Ship",3849552,4,5,3,"low",2386,"1","F",919296,"Papua"
"1961","J&T","Ship",2973348,3,3,3,"low",3277,"1","F",890568,"Nusa Tenggara Timur"
"1962","JNE","Ship",1680588,2,3,2,"medium",1210,"1","M",517104,"Riau"
"1963","Ninja Express","Ship",2370060,2,1,4,"low",1881,"1","F",818748,"Jawa Timur"
"1964","JNE","Ship",2599884,3,3,2,"high",3234,"1","M",933660,"Gorontalo"
"1965","SiCepat","Ship",3045168,6,5,4,"medium",3676,"1","F",186732,"Kalimantan Barat"
"1966","TIKI","Ship",3246264,3,4,3,"medium",2299,"1","F",373464,"Sumatera Barat"
"1967","J&T","Ship",2800980,4,1,3,"low",2849,"1","M",617652,"Jambi"
"1968","JNE","Ship",3777732,4,5,2,"medium",2779,"1","M",186732,"Sumatera Utara"
"1969","Ninja Express","Ship",1953504,4,4,2,"medium",1131,"1","F",229824,"Nusa Tenggara Timur"
